TIMESTAMP_HORA;LLEGADAS_HORA;PACIENTES_PRESENTES;CAP_BOXES_NOMINAL;RATIO_PRESENTES_BOXES_NOMINALES;EXCESO_SOBRE_BOXES_NOMINALES;TURNO;MEDICOS_TURNO;ENFERMERAS_TURNO;PACIENTES_POR_MEDICO;PACIENTES_POR_ENFERMERA;TRIAGE_DELAY_MEDIA;TRIAGE_DELAY_P95;INGRESOS_HORA;PCT_INGRESO;TRIAJE_I;TRIAJE_II;TRIAJE_III;TRIAJE_IV;TRIAJE_V;PCT_TRIAJE_ALTO_I_II
2022-08-06 07:00:00;1;13;9;1.444;4;NOCHE;5;8;2.600;1.625;9.000;9.000;1;1.000;0;0;0;1;0;0.000
2022-08-06 08:00:00;4;11;9;1.222;2;MANANA;10;8;1.100;1.375;4.750;6.850;0;0.000;0;0;0;4;0;0.000
2022-08-06 09:00:00;3;11;9;1.222;2;MANANA;10;8;1.100;1.375;3.667;5.700;0;0.000;0;0;0;1;2;0.000
2022-08-06 10:00:00;14;11;9;1.222;2;MANANA;10;8;1.100;1.375;5.615;10.200;4;0.286;0;0;0;1;12;0.000
2022-08-06 11:00:00;10;21;9;2.333;12;MANANA;10;8;2.100;2.625;6.000;8.600;2;0.200;0;0;0;0;9;0.000
2022-08-06 12:00:00;12;24;9;2.667;15;MANANA;10;8;2.400;3.000;4.636;6.500;3;0.250;0;0;0;3;8;0.000
2022-08-06 13:00:00;10;25;9;2.778;16;MANANA;10;8;2.500;3.125;5.000;10.200;1;0.100;0;0;2;1;6;0.000
2022-08-06 14:00:00;9;30;9;3.333;21;MANANA;10;8;3.000;3.750;4.333;6.600;2;0.222;0;0;0;0;9;0.000
2022-08-06 15:00:00;7;31;9;3.444;22;TARDE;10;8;3.100;3.875;5.667;9.250;3;0.429;0;0;0;0;6;0.000
2022-08-06 16:00:00;12;35;9;3.889;26;TARDE;10;8;3.500;4.375;5.300;9.000;1;0.083;0;0;0;0;10;0.000
2022-08-06 17:00:00;9;32;9;3.556;23;TARDE;10;8;3.200;4.000;4.286;6.700;2;0.222;0;0;0;0;7;0.000
2022-08-06 18:00:00;5;35;9;3.889;26;TARDE;10;8;3.500;4.375;3.400;5.600;2;0.400;0;0;1;2;2;0.000
2022-08-06 19:00:00;12;24;9;2.667;15;TARDE;10;8;2.400;3.000;6.182;11.000;2;0.167;0;0;0;0;11;0.000
2022-08-06 20:00:00;4;27;9;3.000;18;TARDE;10;8;2.700;3.375;4.250;5.850;1;0.250;0;0;0;1;3;0.000
2022-08-06 21:00:00;11;24;9;2.667;15;TARDE;10;8;2.400;3.000;13.364;24.000;4;0.364;0;0;0;0;11;0.000
2022-08-06 22:00:00;5;26;9;2.889;17;NOCHE;5;8;5.200;3.250;6.200;7.800;1;0.200;0;0;1;2;2;0.000
2022-08-06 23:00:00;8;23;9;2.556;14;NOCHE;5;8;4.600;2.875;8.000;10.400;2;0.250;0;0;0;2;5;0.000
2022-08-07 00:00:00;5;26;9;2.889;17;NOCHE;5;8;5.200;3.250;10.200;15.000;1;0.200;0;0;0;3;2;0.000
2022-08-07 01:00:00;4;26;9;2.889;17;NOCHE;5;8;5.200;3.250;5.500;8.700;0;0.000;0;0;0;1;3;0.000
2022-08-07 02:00:00;4;23;9;2.556;14;NOCHE;5;8;4.600;2.875;7.000;9.700;2;0.500;0;0;1;1;1;0.000
2022-08-07 03:00:00;4;14;9;1.556;5;NOCHE;5;8;2.800;1.750;12.750;21.550;1;0.250;0;0;0;1;3;0.000
2022-08-07 04:00:00;2;11;9;1.222;2;NOCHE;5;8;2.200;1.375;6.500;6.950;0;0.000;0;0;0;0;2;0.000
2022-08-07 05:00:00;3;9;9;1.000;0;NOCHE;5;8;1.800;1.125;7.333;8.800;0;0.000;0;0;0;3;0;0.000
2022-08-07 06:00:00;4;9;9;1.000;0;NOCHE;5;8;1.800;1.125;5.000;5.850;0;0.000;0;0;2;0;2;0.000
2022-08-07 07:00:00;1;10;9;1.111;1;NOCHE;5;8;2.000;1.250;5.000;5.000;1;1.000;0;0;0;0;1;0.000
2022-08-07 08:00:00;2;11;9;1.222;2;MANANA;10;8;1.100;1.375;4.000;4.900;0;0.000;0;0;0;1;1;0.000
2022-08-07 09:00:00;7;8;9;0.889;0;MANANA;10;8;0.800;1.000;4.167;8.000;0;0.000;0;0;0;4;2;0.000
2022-08-07 10:00:00;11;9;9;1.000;0;MANANA;10;8;0.900;1.125;15.182;61.000;1;0.091;0;0;0;7;4;0.000
2022-08-07 11:00:00;20;19;9;2.111;10;MANANA;10;8;1.900;2.375;5.062;9.000;3;0.150;0;0;1;9;6;0.000
2022-08-07 12:00:00;7;33;9;3.667;24;MANANA;10;8;3.300;4.125;6.429;9.000;2;0.286;0;0;0;0;7;0.000
2022-08-07 13:00:00;10;29;9;3.222;20;MANANA;10;8;2.900;3.625;5.000;7.550;1;0.100;0;0;0;6;4;0.000
2022-08-07 14:00:00;16;34;9;3.778;25;MANANA;10;8;3.400;4.250;10.000;19.750;2;0.125;0;1;0;12;3;0.062
2022-08-07 15:00:00;6;45;9;5.000;36;TARDE;10;8;4.500;5.625;5.000;7.500;0;0.000;0;0;0;2;4;0.000
2022-08-07 16:00:00;14;49;9;5.444;40;TARDE;10;8;4.900;6.125;10.727;20.500;2;0.143;0;0;0;4;7;0.000
2022-08-07 17:00:00;5;47;9;5.222;38;TARDE;10;8;4.700;5.875;5.500;7.700;2;0.400;0;0;0;1;3;0.000
2022-08-07 18:00:00;16;38;9;4.222;29;TARDE;10;8;3.800;4.750;9.583;17.600;1;0.062;0;0;0;8;4;0.000
2022-08-07 19:00:00;11;39;9;4.333;30;TARDE;10;8;3.900;4.875;7.700;11.100;2;0.182;0;0;0;5;5;0.000
2022-08-07 20:00:00;9;44;9;4.889;35;TARDE;10;8;4.400;5.500;5.333;8.200;2;0.222;0;0;0;5;4;0.000
2022-08-07 21:00:00;10;46;9;5.111;37;TARDE;10;8;4.600;5.750;7.889;20.400;2;0.200;0;0;2;3;4;0.000
2022-08-07 22:00:00;10;45;9;5.000;36;NOCHE;5;8;9.000;5.625;21.200;28.650;3;0.300;0;0;0;7;3;0.000
2022-08-07 23:00:00;6;44;9;4.889;35;NOCHE;5;8;8.800;5.500;13.833;21.250;1;0.167;0;0;0;4;2;0.000
2022-08-08 00:00:00;10;38;9;4.222;29;NOCHE;5;8;7.600;4.750;14.900;23.850;4;0.400;0;0;1;7;2;0.000
2022-08-08 01:00:00;5;39;9;4.333;30;NOCHE;5;8;7.800;4.875;10.200;17.000;0;0.000;0;0;0;3;2;0.000
2022-08-08 02:00:00;1;36;9;4.000;27;NOCHE;5;8;7.200;4.500;7.000;7.000;0;0.000;0;0;0;0;1;0.000
2022-08-08 03:00:00;1;31;9;3.444;22;NOCHE;5;8;6.200;3.875;6.000;6.000;0;0.000;0;0;0;1;0;0.000
2022-08-08 04:00:00;2;22;9;2.444;13;NOCHE;5;8;4.400;2.750;5.000;6.800;1;0.500;0;1;0;1;0;0.500
2022-08-08 05:00:00;1;17;9;1.889;8;NOCHE;5;8;3.400;2.125;6.000;6.000;0;0.000;0;0;0;1;0;0.000
2022-08-08 06:00:00;3;12;9;1.333;3;NOCHE;5;8;2.400;1.500;6.667;7.900;0;0.000;0;0;0;0;3;0.000
2022-08-08 07:00:00;1;12;9;1.333;3;NOCHE;5;8;2.400;1.500;5.000;5.000;0;0.000;0;0;0;1;0;0.000
2022-08-08 08:00:00;9;12;9;1.333;3;MANANA;10;8;1.200;1.500;9.625;33.750;0;0.000;0;0;2;5;1;0.000
2022-08-08 09:00:00;12;14;9;1.556;5;MANANA;10;8;1.400;1.750;3.625;4.650;1;0.083;1;0;0;7;0;0.125
2022-08-08 10:00:00;23;20;9;2.222;11;MANANA;10;8;2.000;2.500;5.955;10.000;6;0.261;0;0;0;7;15;0.000
2022-08-08 11:00:00;18;36;9;4.000;27;MANANA;10;8;3.600;4.500;9.231;19.200;3;0.167;0;0;1;10;2;0.000
2022-08-08 12:00:00;14;51;9;5.667;42;MANANA;10;8;5.100;6.375;5.000;6.900;2;0.143;0;0;3;7;2;0.000
2022-08-08 13:00:00;14;56;9;6.222;47;MANANA;10;8;5.600;7.000;6.750;11.450;3;0.214;0;0;0;7;5;0.000
2022-08-08 14:00:00;15;45;9;5.000;36;MANANA;10;8;4.500;5.625;14.769;28.400;1;0.067;1;0;0;11;1;0.077
2022-08-08 15:00:00;5;50;9;5.556;41;TARDE;10;8;5.000;6.250;4.500;5.700;3;0.600;0;0;0;0;4;0.000
2022-08-08 16:00:00;12;44;9;4.889;35;TARDE;10;8;4.400;5.500;11.600;26.000;1;0.083;0;0;0;8;2;0.000
2022-08-08 17:00:00;16;47;9;5.222;38;TARDE;10;8;4.700;5.875;13.688;24.250;4;0.250;0;0;0;12;4;0.000
2022-08-08 18:00:00;6;48;9;5.333;39;TARDE;10;8;4.800;6.000;3.500;5.500;0;0.000;0;0;0;4;2;0.000
2022-08-08 19:00:00;9;40;9;4.444;31;TARDE;10;8;4.000;5.000;4.444;5.600;1;0.111;0;0;0;8;1;0.000
2022-08-08 20:00:00;12;44;9;4.889;35;TARDE;10;8;4.400;5.500;6.400;10.100;1;0.083;0;0;0;10;0;0.000
2022-08-08 21:00:00;10;37;9;4.111;28;TARDE;10;8;3.700;4.625;4.556;7.200;3;0.300;1;0;0;6;2;0.111
2022-08-08 22:00:00;8;31;9;3.444;22;NOCHE;5;8;6.200;3.875;18.125;27.150;2;0.250;0;0;0;4;4;0.000
2022-08-08 23:00:00;6;28;9;3.111;19;NOCHE;5;8;5.600;3.500;5.667;9.000;2;0.333;0;0;1;1;4;0.000
2022-08-09 00:00:00;9;31;9;3.444;22;NOCHE;5;8;6.200;3.875;10.444;13.000;3;0.333;0;0;0;7;2;0.000
2022-08-09 01:00:00;1;24;9;2.667;15;NOCHE;5;8;4.800;3.000;6.000;6.000;0;0.000;0;0;0;1;0;0.000
2022-08-09 02:00:00;1;18;9;2.000;9;NOCHE;5;8;3.600;2.250;9.000;9.000;0;0.000;0;0;0;1;0;0.000
2022-08-09 03:00:00;1;11;9;1.222;2;NOCHE;5;8;2.200;1.375;25.000;25.000;0;0.000;0;0;0;1;0;0.000
2022-08-09 04:00:00;0;7;9;0.778;0;NOCHE;5;8;1.400;0.875;;;0;0.000;0;0;0;0;0;
2022-08-09 05:00:00;1;6;9;0.667;0;NOCHE;5;8;1.200;0.750;7.000;7.000;0;0.000;0;0;0;0;1;0.000
2022-08-09 06:00:00;2;5;9;0.556;0;NOCHE;5;8;1.000;0.625;5.500;5.950;1;0.500;0;0;0;2;0;0.000
2022-08-09 07:00:00;3;5;9;0.556;0;NOCHE;5;8;1.000;0.625;4.667;5.800;1;0.333;0;0;1;1;1;0.000
